_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
5e41141f70dfe123d09ba426,C# Advanced Topics: Prepare for Technical Interviews,"4.5
(10,994 ratings)","Master the confusing C# constructs: Events, Delegates, Lambda Expressions, LINQ, Async/Await and more! | By Mosh Hamedani",21 lectures,Intermediate,3 hours
5e41142c70dfe123d09ba427,Ansible for the Absolute Beginner - Hands-On - DevOps,"4.5
(9,180 ratings)",This course introduces Ansible to the absolute beginner in DevOps. Practice Ansible with coding exercises in browser. | By Mumshad Mannambeth,34 lectures,Beginner,2.5 hours
5e41142c70dfe123d09ba428,Learn DevOps: Infrastructure Automation With Terraform,"4.4
(5,585 ratings)","Learn how to automate your infrastructure with terraform. Covers Terraform with AWS, Packer, Docker, ECS, EKS, Jenkins | By Edward Viaene",86 lectures,Beginner,7 hours
5e41142c70dfe123d09ba429,"Ionic 4 - Build iOS, Android & Web Apps with Ionic & Angular","4.6
(10,272 ratings)","Build Native iOS & Android as well as Progressive Web Apps with Angular, Capacitor and the Ionic Framework. | By Maximilian Schwarzmüller",508 lectures,All Levels,35 hours
5e41142c70dfe123d09ba42a,Complete Guide to TensorFlow for Deep Learning with Python,"4.4
(13,435 ratings)",Learn how to use Google's Deep Learning Framework - TensorFlow with Python! Solve problems with cutting edge techniques! | By Jose Portilla,96 lectures,Intermediate,14 hours
5e41142c70dfe123d09ba42b,Web Design for Beginners: Real World Coding in HTML & CSS,"4.6
(7,941 ratings)","Launch a career as a web designer by learning HTML5, CSS3, responsive design, Sass, cross device compatibility and more! | By Brad Schiff",59 lectures,All Levels,9 hours
5e41142c70dfe123d09ba42c,Java Programming for Complete Beginners,"4.4
(4,990 ratings)",Learn Java Programming with 200+ code examples. For Absolute Java Beginners! Start Learning Java Programming Now! | By in28Minutes Official,300 lectures,Beginner,26 hours
5e41142c70dfe123d09ba42d,"MERN Stack Front To Back: Full Stack React, Redux & Node.js","4.7
(7,800 ratings)","Build and deploy a social network with Node.js, Express, React, Redux & MongoDB. Fully updated April 2019 | By Brad Traversy",73 lectures,Intermediate,12 hours
5e41142c70dfe123d09ba42e,REST API Testing(Automation) from scratch-Rest Assured java,"4.5
(6,830 ratings)","UPDATED-""Top Ranked #1 API Test Automation & Postman course from Basics to Framework with tons of Real time API examples | By Rahul Shetty",142 lectures,All Levels,24.5 hours
5e41142c70dfe123d09ba42f,The Complete Python Course | Learn Python by Doing,"4.5
(5,197 ratings)",Go from Beginner to Expert in Python by building projects. The best investment for your Python journey! | By Codestars by Rob Percival,343 lectures,All Levels,35.5 hours
5e41142c70dfe123d09ba430,Apache Spark with Scala - Hands On with Big Data!,"4.5
(9,657 ratings)","Dive right in with 20+ hands-on examples of analyzing large data sets with Apache Spark, on your desktop or on Hadoop! | By Sundog Education by Frank Kane",56 lectures,All Levels,7.5 hours
5e41142c70dfe123d09ba431,The Complete React Developer Course (w/ Hooks and Redux),"4.7
(14,272 ratings)","Learn how to build and launch React web applications using React, Redux, Webpack, React-Router, and more! | By Andrew Mead",200 lectures,Beginner,39 hours
5e41142c70dfe123d09ba432,Data Science and Machine Learning Bootcamp with R,"4.6
(9,328 ratings)",Learn how to use the R programming language for data science and machine learning and data visualization! | By Jose Portilla,127 lectures,All Levels,18 hours
5e41142c70dfe123d09ba433,Python 3: Deep Dive (Part 1 - Functional),"4.7
(2,789 ratings)","Variables, Functions and Functional Programming, Closures, Decorators, Modules and Packages | By Fred Baptiste",158 lectures,Intermediate,44.5 hours
5e41142c70dfe123d09ba434,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,"4.6
(2,967 ratings)","Classroom and Hands-on sessions- Features of C++ 11 , Exception Handling and STL - for Both Academics and Industry | By Abdul Bari",279 lectures,All Levels,30.5 hours
5e41142c70dfe123d09ba435,R Programming: Advanced Analytics In R For Data Science,"4.6
(4,819 ratings)","Take Your R & R Studio Skills To The Next Level. Data Analytics, Data Science, Statistical Analysis in Business, GGPlot2 | By Kirill Eremenko",51 lectures,Intermediate,6 hours
5e41142c70dfe123d09ba436,Bootstrap 4 From Scratch With 5 Projects,"4.6
(9,626 ratings)",Master Bootstrap 4 and build 5 real world themes while learning HTML5 semantics & CSS3 | By Brad Traversy,74 lectures,All Levels,11.5 hours
5e41143970dfe123d09ba437,Android App Development Masterclass using Kotlin,"4.4
(2,372 ratings)",Learn Kotlin Android App Development And Become an Android Developer. Incl. Kotlin Tutorial and Android Tutorial Videos | By Tim Buchalka,317 lectures,Beginner,54.5 hours
5e41143970dfe123d09ba438,Progressive Web Apps (PWA) - The Complete Guide,"4.7
(6,773 ratings)","Build a Progressive Web App (PWA) that feels like an iOS & Android App, using Device Camera, Push Notifications and more | By Academind by Maximilian Schwarzmüller",206 lectures,All Levels,16 hours
5e41143970dfe123d09ba439,React Front To Back,"4.7
(2,953 ratings)","Learn Modern React 16.8+ Including Hooks, Context API, Full Stack MERN & Redux By Building Real Life Projects | By Brad Traversy",91 lectures,All Levels,14 hours
5e41143970dfe123d09ba43a,Data Analysis with Pandas and Python,"4.6
(7,596 ratings)",Analyze data quickly and easily with Python's powerful pandas library! All datasets included --- beginners welcome! | By Boris Paskhaver,176 lectures,All Levels,19 hours
5e41143970dfe123d09ba43b,Appium -Mobile Automation Testing from Scratch + Frameworks,"4.4
(6,903 ratings)",Appium -Top class 200 +Lectures on Mobile Automation from basics to Framework level with real time examples | By Rahul Shetty,181 lectures,All Levels,30 hours
5e41143970dfe123d09ba43c,The Complete Ruby on Rails Developer Course,"4.5
(9,446 ratings)",Learn to make innovative web apps with Ruby on Rails and unleash your creativity | By Rob Percival,381 lectures,All Levels,44.5 hours
5e41143970dfe123d09ba43d,AWS Serverless APIs & Apps - A Complete Introduction,"4.6
(6,810 ratings)","Get into serverless computing with API Gateway, AWS Lambda and other Amazon Web Services! Zero server config APIs & SPAs | By Academind by Maximilian Schwarzmüller",142 lectures,All Levels,8 hours
5e41143970dfe123d09ba43e,"Git Complete: The definitive, step-by-step guide to Git","4.4
(9,495 ratings)",Go from zero to hero with Git source control step-by-step with easy to understand examples. Become the next Git expert! | By Jason Taylor,84 lectures,All Levels,6 hours
5e41143970dfe123d09ba43f,Node with React: Fullstack Web Development,"4.6
(10,320 ratings)","Build and deploy fullstack web apps with NodeJS, React, Redux, Express, and MongoDB. | By Stephen Grider",207 lectures,All Levels,26 hours
5e41143970dfe123d09ba440,Python for Computer Vision with OpenCV and Deep Learning,"4.5
(2,583 ratings)","Learn the latest techniques in computer vision with Python , OpenCV , and Deep Learning! | By Jose Portilla",92 lectures,Intermediate,14 hours
5e41143970dfe123d09ba441,"Python for Data Structures, Algorithms, and Interviews!","4.4
(6,413 ratings)",Get a kick start on your career and ace your coding interviews! | By Jose Portilla,228 lectures,Intermediate,17 hours
5e41143970dfe123d09ba442,Web Development w/ Google’s Go (golang) Programming Language,"4.7
(4,011 ratings)",Learn Web Programming from a University Professor in Computer Science with over 15 years of teaching experience. | By Todd McLeod,171 lectures,Intermediate,19 hours
5e41143970dfe123d09ba443,"The Modern React Bootcamp (Hooks, Context, NextJS, Router)","4.7
(2,647 ratings)",Just published! Follow the same curriculum I teach my students in SF. 10+ projects including one HUGE application! | By Colt Steele,312 lectures,Beginner,39 hours
5e41143970dfe123d09ba444,AWS Certified Developer Associate Practice Exams,"4.7
(596 ratings)",Be an AWS Certified Developer! Covers AWS Certified Developer topics to pass the AWS Certified Developer Associate exam! | By Jon Bonso • AWS Certified Solutions Architect & Certified Developer,5 practice tests,294 questions,294 questions
5e41143970dfe123d09ba445,The Modern JavaScript Bootcamp,"4.7
(7,550 ratings)","Learn JavaScript by building real-world apps. Includes 3 real-world projects, 80 programming challenges, and ES6/ES7! | By Andrew Mead",155 lectures,All Levels,29.5 hours
5e41143970dfe123d09ba446,Python for Time Series Data Analysis,"4.6
(1,770 ratings)","Learn how to use Python , Pandas, Numpy , and Statsmodels for Time Series Forecasting and Analysis! | By Jose Portilla",93 lectures,Intermediate,15 hours
5e41144570dfe123d09ba447,Modern JavaScript (from Novice to Ninja),"4.8
(2,555 ratings)",Create awesome JavaScript driven web apps with modern JavaScript from the very beginning right through to ninja-level. | By The Net Ninja (Shaun Pelling),173 lectures,All Levels,19 hours
5e41144570dfe123d09ba448,DevOps MasterClass : Docker Kubernetes Jenkins for DevOps,"4.2
(2,207 ratings)","DevOps Specialization for Absolute Beginners with Jenkins, Docker, Kubernetes, Code Pipeline with Hands On Exercises | By LevelUp360° DevOps",266 lectures,All Levels,44 hours
5e41144570dfe123d09ba449,Python 3: Deep Dive (Part 4 - OOP),"4.7
(284 ratings)",Python Object Oriented Programming (OOP) | By Fred Baptiste,162 lectures,Intermediate,35 hours
5e41144570dfe123d09ba44a,Oracle Java Certification - Pass The Java 11 SE 1Z0-815 Exam,"4.6
(146 ratings)",Obtain the exact knowledge and skills to get Java certified. 100% of the exam topics fully covered in this course. | By Tim Buchalka,128 lectures,Intermediate,12.5 hours
5e41144570dfe123d09ba44b,Node.js API Masterclass With Express & MongoDB,"4.8
(1,054 ratings)",Create a real world backend for a bootcamp directory app | By Brad Traversy,76 lectures,Intermediate,12 hours
5e41144570dfe123d09ba44c,Design Patterns in C# and .NET,"4.4
(4,767 ratings)",Discover the modern implementation of design patterns with C# and .NET | By Dmitri Nesteruk,149 lectures,Intermediate,16 hours
5e41144570dfe123d09ba44d,Complete guide to building an app with .Net Core and React,"4.6
(886 ratings)","The complete guide to building an app from start to finish using ASP.NET Core, React (with Typescript) and Mobx | By Neil Cummings",318 lectures,All Levels,35.5 hours
5e41144570dfe123d09ba44e,AWS Lambda & Serverless Architecture Bootcamp (Build 5 Apps),"4.5
(1,298 ratings)","Amazon Web Services with Serverless, Lambda, API Gateway, DynamoDB, Step Functions, SAM, the Serverless Framework & CICD | By Rizmax Academy by Riyaz Sayyad",301 lectures,All Levels,25.5 hours
5e41144570dfe123d09ba44f,"Python 3: Deep Dive (Part 2 - Iteration, Generators)","4.9
(477 ratings)","Sequences, Iterables, Iterators, Generators, Context Managers and Generator-based Coroutines | By Fred Baptiste",137 lectures,Intermediate,34.5 hours
5e41144570dfe123d09ba450,Statistics for Business Analytics and Data Science A-Z™,"4.4
(5,326 ratings)","Learn The Core Stats For A Data Science Career. Master Statistical Significance, Confidence Intervals And Much More! | By Kirill Eremenko",48 lectures,All Levels,7 hours
5e41144570dfe123d09ba451,Artificial Intelligence: Reinforcement Learning in Python,"4.5
(5,988 ratings)","Complete guide to Artificial Intelligence, prep for Deep Reinforcement Learning with Stock Trading Applications | By Lazy Programmer Inc.",99 lectures,Intermediate,10 hours
5e41144570dfe123d09ba452,Interactive Python Dashboards with Plotly and Dash,"4.6
(2,996 ratings)","Learn how to create interactive plots and intelligent dashboards with Plotly, Python, and the Dash library! | By Jose Portilla",69 lectures,Intermediate,9.5 hours
5e41144570dfe123d09ba453,The Complete Java Certification Course,"4.5
(5,168 ratings)",Become a confident industry ready core Java developer and get certified as a Java professional! | By Imtiaz Ahmad,57 lectures,All Levels,17.5 hours
5e41144570dfe123d09ba454,Java In-Depth: Become a Complete Java Engineer!,"4.3
(7,448 ratings)","Comprehensive Java programming course integrated with design principles, best practices & instructor-led Java EE project | By Dheeru Mundluru",349 lectures,All Levels,63.5 hours
5e41144570dfe123d09ba455,Python for Absolute Beginners,"4.4
(13,966 ratings)",Python 101 - learn Python programming from scratch with hands-on exercises in this beginner friendly Python tutorial! | By Green Chameleon Learning,67 lectures,Beginner,3 hours
5e41144570dfe123d09ba456,Data Structures and Algorithms: Deep Dive Using Java,"4.4
(4,755 ratings)","Learn about Arrays, Linked Lists, Trees, Hashtables, Stacks, Queues, Heaps, Sort algorithms and Search algorithms | By Tim Buchalka",116 lectures,Intermediate,16 hours
5e41145270dfe123d09ba457,Android Java Masterclass - Become an App Developer,"4.4
(7,231 ratings)",Improve your career options by learning Android app Development. Master Android Studio and build your first app today | By Tim Buchalka,320 lectures,All Levels,60.5 hours
5e41145270dfe123d09ba458,Selenium Python Automation Testing from Scratch + Frameworks,"4.5
(1,103 ratings)",#1(BEST SELLER)- Single Course to Learn Python Programming + Selenium Python Automation from Basics to Advanced level | By Rahul Shetty,128 lectures,All Levels,18.5 hours
5e41145270dfe123d09ba459,Complete UiPath RPA Developer Course: Build 7 Robots,"4.5
(1,909 ratings)",Master Robotic Process Automation (RPA) and UiPath - go from beginner to advanced. | By Leon Petrou,127 lectures,All Levels,10 hours
5e41145270dfe123d09ba45a,GraphQL with React: The Complete Developers Guide,"4.6
(6,117 ratings)",Learn and master GraphQL by building real web apps with React and Node | By Stephen Grider,115 lectures,Intermediate,13.5 hours
5e41145270dfe123d09ba45b,The Complete Angular Course: Beginner to Advanced,"4.5
(18,726 ratings)","The most comprehensive Angular 4 (Angular 2+) course. Build a real e-commerce app with Angular, Firebase and Bootstrap 4 | By Mosh Hamedani",376 lectures,All Levels,29.5 hours
5e41145270dfe123d09ba45c,Taming Big Data with Apache Spark and Python - Hands On!,"4.4
(7,403 ratings)","Dive right in with 15+ hands-on examples of analyzing large data sets with Apache Spark, on your desktop or on Hadoop! | By Sundog Education by Frank Kane",51 lectures,All Levels,5.5 hours
5e41145270dfe123d09ba45d,Part 1 Foundation Enterprise Architect Certification Trng,"4.4
(9,278 ratings)","Software architecture certification with TOGAF® 9 Part 1 exam, to become TOGAF Foundation. | By Scott Duffy • 200,000+ Students",170 lectures,All Levels,10.5 hours
5e41145270dfe123d09ba45e,Unreal Engine C++ The Ultimate Game Developer Course,"4.6
(774 ratings)","Learn how to develop, code and package a complete video game in Unreal Engine | By Stephen Ulibarri",100 lectures,All Levels,33.5 hours
5e41145270dfe123d09ba45f,The Modern Angular Bootcamp [2020],"4.8
(176 ratings)","Get job ready with Angular v8.0! Understand how to build, test, and deploy production-ready apps. | By Stephen Grider",497 lectures,All Levels,45 hours
